,DateTime,SleepStage,time_min,date,valid
16933,2023-12-12 15:55:00,0,15:55:00,12/12/2023,1.0
16934,2023-12-12 15:56:00,0,15:56:00,12/12/2023,1.0
16935,2023-12-12 15:57:00,0,15:57:00,12/12/2023,1.0
16936,2023-12-12 15:58:00,0,15:58:00,12/12/2023,1.0
16937,2023-12-12 15:59:00,0,15:59:00,12/12/2023,1.0
16938,2023-12-12 16:00:00,0,16:00:00,12/12/2023,1.0
16939,2023-12-12 16:01:00,0,16:01:00,12/12/2023,1.0
16940,2023-12-12 16:02:00,0,16:02:00,12/12/2023,1.0
16941,2023-12-12 16:03:00,0,16:03:00,12/12/2023,1.0
16942,2023-12-12 16:04:00,0,16:04:00,12/12/2023,1.0
16943,2023-12-12 16:05:00,0,16:05:00,12/12/2023,1.0
16944,2023-12-12 16:06:00,0,16:06:00,12/12/2023,1.0
16945,2023-12-12 16:07:00,0,16:07:00,12/12/2023,1.0
16946,2023-12-12 16:08:00,0,16:08:00,12/12/2023,1.0
16947,2023-12-12 16:09:00,0,16:09:00,12/12/2023,1.0
16948,2023-12-12 16:10:00,0,16:10:00,12/12/2023,1.0
16949,2023-12-12 16:11:00,0,16:11:00,12/12/2023,1.0
16950,2023-12-12 16:12:00,0,16:12:00,12/12/2023,1.0
16951,2023-12-12 16:13:00,0,16:13:00,12/12/2023,1.0
16952,2023-12-12 16:14:00,0,16:14:00,12/12/2023,1.0
16953,2023-12-12 16:15:00,0,16:15:00,12/12/2023,1.0
16954,2023-12-12 16:16:00,0,16:16:00,12/12/2023,1.0
16955,2023-12-12 16:17:00,0,16:17:00,12/12/2023,1.0
16956,2023-12-12 16:18:00,0,16:18:00,12/12/2023,1.0
16957,2023-12-12 16:19:00,0,16:19:00,12/12/2023,1.0
16958,2023-12-12 16:20:00,0,16:20:00,12/12/2023,1.0
16959,2023-12-12 16:21:00,0,16:21:00,12/12/2023,1.0
16960,2023-12-12 16:22:00,0,16:22:00,12/12/2023,1.0
16961,2023-12-12 16:23:00,0,16:23:00,12/12/2023,1.0
16962,2023-12-12 16:24:00,0,16:24:00,12/12/2023,1.0
16963,2023-12-12 16:25:00,0,16:25:00,12/12/2023,1.0
16964,2023-12-12 16:26:00,0,16:26:00,12/12/2023,1.0
16965,2023-12-12 16:27:00,0,16:27:00,12/12/2023,1.0
16966,2023-12-12 16:28:00,0,16:28:00,12/12/2023,1.0
16967,2023-12-12 16:29:00,0,16:29:00,12/12/2023,1.0
16968,2023-12-12 16:30:00,0,16:30:00,12/12/2023,1.0
16969,2023-12-12 16:31:00,0,16:31:00,12/12/2023,1.0
16970,2023-12-12 16:32:00,0,16:32:00,12/12/2023,1.0
16971,2023-12-12 16:33:00,0,16:33:00,12/12/2023,1.0
16972,2023-12-12 16:34:00,0,16:34:00,12/12/2023,1.0
16973,2023-12-12 16:35:00,0,16:35:00,12/12/2023,1.0
16974,2023-12-12 16:36:00,0,16:36:00,12/12/2023,1.0
16975,2023-12-12 16:37:00,0,16:37:00,12/12/2023,1.0
16976,2023-12-12 16:38:00,0,16:38:00,12/12/2023,1.0
16977,2023-12-12 16:39:00,0,16:39:00,12/12/2023,1.0
16978,2023-12-12 16:40:00,0,16:40:00,12/12/2023,1.0
16979,2023-12-12 16:41:00,0,16:41:00,12/12/2023,1.0
16980,2023-12-12 16:42:00,0,16:42:00,12/12/2023,1.0
16981,2023-12-12 16:43:00,0,16:43:00,12/12/2023,1.0
16982,2023-12-12 16:44:00,0,16:44:00,12/12/2023,1.0
16983,2023-12-12 16:45:00,0,16:45:00,12/12/2023,1.0
16984,2023-12-12 16:46:00,0,16:46:00,12/12/2023,1.0
16985,2023-12-12 16:47:00,0,16:47:00,12/12/2023,1.0
16986,2023-12-12 16:48:00,0,16:48:00,12/12/2023,1.0
16987,2023-12-12 16:49:00,0,16:49:00,12/12/2023,1.0
16988,2023-12-12 16:50:00,0,16:50:00,12/12/2023,1.0
16989,2023-12-12 16:51:00,0,16:51:00,12/12/2023,1.0
16990,2023-12-12 16:52:00,0,16:52:00,12/12/2023,1.0
16991,2023-12-12 16:53:00,0,16:53:00,12/12/2023,1.0
16992,2023-12-12 16:54:00,0,16:54:00,12/12/2023,1.0
16993,2023-12-12 16:55:00,0,16:55:00,12/12/2023,1.0
16994,2023-12-12 16:56:00,0,16:56:00,12/12/2023,1.0
16995,2023-12-12 16:57:00,0,16:57:00,12/12/2023,1.0
16996,2023-12-12 16:58:00,0,16:58:00,12/12/2023,1.0
16997,2023-12-12 16:59:00,0,16:59:00,12/12/2023,1.0
16998,2023-12-12 17:00:00,0,17:00:00,12/12/2023,1.0
16999,2023-12-12 17:01:00,0,17:01:00,12/12/2023,1.0
17000,2023-12-12 17:02:00,0,17:02:00,12/12/2023,1.0
17001,2023-12-12 17:03:00,0,17:03:00,12/12/2023,1.0
17002,2023-12-12 17:04:00,0,17:04:00,12/12/2023,1.0
17003,2023-12-12 17:05:00,0,17:05:00,12/12/2023,1.0
17004,2023-12-12 17:06:00,0,17:06:00,12/12/2023,1.0
17005,2023-12-12 17:07:00,0,17:07:00,12/12/2023,1.0
17006,2023-12-12 17:08:00,0,17:08:00,12/12/2023,1.0
17007,2023-12-12 17:09:00,0,17:09:00,12/12/2023,1.0
17008,2023-12-12 17:10:00,0,17:10:00,12/12/2023,1.0
17009,2023-12-12 17:11:00,0,17:11:00,12/12/2023,1.0
17010,2023-12-12 17:12:00,0,17:12:00,12/12/2023,
17011,2023-12-12 17:13:00,0,17:13:00,12/12/2023,1.0
17012,2023-12-12 17:14:00,0,17:14:00,12/12/2023,1.0
17013,2023-12-12 17:15:00,0,17:15:00,12/12/2023,1.0
17014,2023-12-12 17:16:00,0,17:16:00,12/12/2023,1.0
17015,2023-12-12 17:17:00,0,17:17:00,12/12/2023,1.0
17016,2023-12-12 17:18:00,0,17:18:00,12/12/2023,1.0
17017,2023-12-12 17:19:00,0,17:19:00,12/12/2023,1.0
17018,2023-12-12 17:20:00,0,17:20:00,12/12/2023,1.0
17019,2023-12-12 17:21:00,0,17:21:00,12/12/2023,1.0
17020,2023-12-12 17:22:00,0,17:22:00,12/12/2023,1.0
17021,2023-12-12 17:23:00,0,17:23:00,12/12/2023,1.0
17022,2023-12-12 17:24:00,0,17:24:00,12/12/2023,1.0
17023,2023-12-12 17:25:00,0,17:25:00,12/12/2023,1.0
17024,2023-12-12 17:26:00,0,17:26:00,12/12/2023,1.0
17025,2023-12-12 17:27:00,0,17:27:00,12/12/2023,1.0
17026,2023-12-12 17:28:00,0,17:28:00,12/12/2023,1.0
17027,2023-12-12 17:29:00,0,17:29:00,12/12/2023,1.0
17028,2023-12-12 17:30:00,0,17:30:00,12/12/2023,1.0
17029,2023-12-12 17:31:00,0,17:31:00,12/12/2023,1.0
17030,2023-12-12 17:32:00,0,17:32:00,12/12/2023,1.0
17031,2023-12-12 17:33:00,0,17:33:00,12/12/2023,1.0
17032,2023-12-12 17:34:00,0,17:34:00,12/12/2023,1.0
17033,2023-12-12 17:35:00,asleep,17:35:00,12/12/2023,1.0
17034,2023-12-12 17:36:00,asleep,17:36:00,12/12/2023,1.0
17035,2023-12-12 17:37:00,restless,17:37:00,12/12/2023,1.0
17036,2023-12-12 17:38:00,restless,17:38:00,12/12/2023,1.0
17037,2023-12-12 17:39:00,restless,17:39:00,12/12/2023,1.0
17038,2023-12-12 17:40:00,restless,17:40:00,12/12/2023,1.0
17039,2023-12-12 17:41:00,restless,17:41:00,12/12/2023,1.0
17040,2023-12-12 17:42:00,restless,17:42:00,12/12/2023,1.0
17041,2023-12-12 17:43:00,restless,17:43:00,12/12/2023,1.0
17042,2023-12-12 17:44:00,asleep,17:44:00,12/12/2023,1.0
17043,2023-12-12 17:45:00,restless,17:45:00,12/12/2023,1.0
17044,2023-12-12 17:46:00,asleep,17:46:00,12/12/2023,1.0
17045,2023-12-12 17:47:00,asleep,17:47:00,12/12/2023,1.0
17046,2023-12-12 17:48:00,asleep,17:48:00,12/12/2023,1.0
17047,2023-12-12 17:49:00,asleep,17:49:00,12/12/2023,1.0
17048,2023-12-12 17:50:00,asleep,17:50:00,12/12/2023,1.0
17049,2023-12-12 17:51:00,asleep,17:51:00,12/12/2023,1.0
17050,2023-12-12 17:52:00,asleep,17:52:00,12/12/2023,1.0
17051,2023-12-12 17:53:00,asleep,17:53:00,12/12/2023,1.0
17052,2023-12-12 17:54:00,asleep,17:54:00,12/12/2023,1.0
17053,2023-12-12 17:55:00,asleep,17:55:00,12/12/2023,1.0
17054,2023-12-12 17:56:00,restless,17:56:00,12/12/2023,1.0
17055,2023-12-12 17:57:00,asleep,17:57:00,12/12/2023,1.0
17056,2023-12-12 17:58:00,asleep,17:58:00,12/12/2023,1.0
17057,2023-12-12 17:59:00,asleep,17:59:00,12/12/2023,1.0
17058,2023-12-12 18:00:00,asleep,18:00:00,12/12/2023,1.0
17059,2023-12-12 18:01:00,asleep,18:01:00,12/12/2023,1.0
17060,2023-12-12 18:02:00,asleep,18:02:00,12/12/2023,1.0
17061,2023-12-12 18:03:00,asleep,18:03:00,12/12/2023,1.0
17062,2023-12-12 18:04:00,asleep,18:04:00,12/12/2023,1.0
17063,2023-12-12 18:05:00,asleep,18:05:00,12/12/2023,1.0
17064,2023-12-12 18:06:00,asleep,18:06:00,12/12/2023,1.0
17065,2023-12-12 18:07:00,asleep,18:07:00,12/12/2023,1.0
17066,2023-12-12 18:08:00,asleep,18:08:00,12/12/2023,1.0
17067,2023-12-12 18:09:00,asleep,18:09:00,12/12/2023,1.0
17068,2023-12-12 18:10:00,asleep,18:10:00,12/12/2023,1.0
17069,2023-12-12 18:11:00,asleep,18:11:00,12/12/2023,1.0
17070,2023-12-12 18:12:00,asleep,18:12:00,12/12/2023,1.0
17071,2023-12-12 18:13:00,asleep,18:13:00,12/12/2023,1.0
17072,2023-12-12 18:14:00,asleep,18:14:00,12/12/2023,1.0
17073,2023-12-12 18:15:00,asleep,18:15:00,12/12/2023,1.0
17074,2023-12-12 18:16:00,asleep,18:16:00,12/12/2023,1.0
17075,2023-12-12 18:17:00,asleep,18:17:00,12/12/2023,1.0
17076,2023-12-12 18:18:00,asleep,18:18:00,12/12/2023,1.0
17077,2023-12-12 18:19:00,asleep,18:19:00,12/12/2023,1.0
17078,2023-12-12 18:20:00,asleep,18:20:00,12/12/2023,1.0
17079,2023-12-12 18:21:00,asleep,18:21:00,12/12/2023,1.0
17080,2023-12-12 18:22:00,asleep,18:22:00,12/12/2023,1.0
17081,2023-12-12 18:23:00,restless,18:23:00,12/12/2023,1.0
17082,2023-12-12 18:24:00,restless,18:24:00,12/12/2023,1.0
17083,2023-12-12 18:25:00,restless,18:25:00,12/12/2023,1.0
17084,2023-12-12 18:26:00,asleep,18:26:00,12/12/2023,1.0
17085,2023-12-12 18:27:00,restless,18:27:00,12/12/2023,1.0
17086,2023-12-12 18:28:00,asleep,18:28:00,12/12/2023,1.0
17087,2023-12-12 18:29:00,asleep,18:29:00,12/12/2023,1.0
17088,2023-12-12 18:30:00,asleep,18:30:00,12/12/2023,1.0
17089,2023-12-12 18:31:00,asleep,18:31:00,12/12/2023,1.0
17090,2023-12-12 18:32:00,asleep,18:32:00,12/12/2023,1.0
17091,2023-12-12 18:33:00,asleep,18:33:00,12/12/2023,1.0
17092,2023-12-12 18:34:00,restless,18:34:00,12/12/2023,1.0
17093,2023-12-12 18:35:00,restless,18:35:00,12/12/2023,1.0
17094,2023-12-12 18:36:00,restless,18:36:00,12/12/2023,1.0
17095,2023-12-12 18:37:00,restless,18:37:00,12/12/2023,1.0
17096,2023-12-12 18:38:00,restless,18:38:00,12/12/2023,1.0
17097,2023-12-12 18:39:00,restless,18:39:00,12/12/2023,1.0
17098,2023-12-12 18:40:00,restless,18:40:00,12/12/2023,1.0
17099,2023-12-12 18:41:00,restless,18:41:00,12/12/2023,1.0
17100,2023-12-12 18:42:00,restless,18:42:00,12/12/2023,1.0
17101,2023-12-12 18:43:00,restless,18:43:00,12/12/2023,1.0
17102,2023-12-12 18:44:00,restless,18:44:00,12/12/2023,1.0
17103,2023-12-12 18:45:00,restless,18:45:00,12/12/2023,1.0
17104,2023-12-12 18:46:00,restless,18:46:00,12/12/2023,1.0
17105,2023-12-12 18:47:00,asleep,18:47:00,12/12/2023,1.0
17106,2023-12-12 18:48:00,restless,18:48:00,12/12/2023,1.0
17107,2023-12-12 18:49:00,asleep,18:49:00,12/12/2023,1.0
17108,2023-12-12 18:50:00,restless,18:50:00,12/12/2023,1.0
17109,2023-12-12 18:51:00,restless,18:51:00,12/12/2023,1.0
17110,2023-12-12 18:52:00,restless,18:52:00,12/12/2023,1.0
17111,2023-12-12 18:53:00,asleep,18:53:00,12/12/2023,1.0
17112,2023-12-12 18:54:00,asleep,18:54:00,12/12/2023,1.0
17113,2023-12-12 18:55:00,asleep,18:55:00,12/12/2023,1.0
17114,2023-12-12 18:56:00,asleep,18:56:00,12/12/2023,1.0
17115,2023-12-12 18:57:00,asleep,18:57:00,12/12/2023,1.0
17116,2023-12-12 18:58:00,asleep,18:58:00,12/12/2023,1.0
17117,2023-12-12 18:59:00,asleep,18:59:00,12/12/2023,1.0
17118,2023-12-12 19:00:00,asleep,19:00:00,12/12/2023,1.0
17119,2023-12-12 19:01:00,asleep,19:01:00,12/12/2023,1.0
17120,2023-12-12 19:02:00,asleep,19:02:00,12/12/2023,1.0
17121,2023-12-12 19:03:00,asleep,19:03:00,12/12/2023,1.0
17122,2023-12-12 19:04:00,asleep,19:04:00,12/12/2023,1.0
17123,2023-12-12 19:05:00,asleep,19:05:00,12/12/2023,1.0
17124,2023-12-12 19:06:00,asleep,19:06:00,12/12/2023,1.0
17125,2023-12-12 19:07:00,asleep,19:07:00,12/12/2023,1.0
17126,2023-12-12 19:08:00,asleep,19:08:00,12/12/2023,1.0
17127,2023-12-12 19:09:00,asleep,19:09:00,12/12/2023,1.0
17128,2023-12-12 19:10:00,asleep,19:10:00,12/12/2023,1.0
17129,2023-12-12 19:11:00,asleep,19:11:00,12/12/2023,1.0
17130,2023-12-12 19:12:00,asleep,19:12:00,12/12/2023,1.0
17131,2023-12-12 19:13:00,asleep,19:13:00,12/12/2023,1.0
17132,2023-12-12 19:14:00,asleep,19:14:00,12/12/2023,1.0
17133,2023-12-12 19:15:00,asleep,19:15:00,12/12/2023,1.0
17134,2023-12-12 19:16:00,asleep,19:16:00,12/12/2023,1.0
17135,2023-12-12 19:17:00,asleep,19:17:00,12/12/2023,1.0
17136,2023-12-12 19:18:00,asleep,19:18:00,12/12/2023,1.0
17137,2023-12-12 19:19:00,asleep,19:19:00,12/12/2023,1.0
17138,2023-12-12 19:20:00,asleep,19:20:00,12/12/2023,1.0
17139,2023-12-12 19:21:00,asleep,19:21:00,12/12/2023,1.0
17140,2023-12-12 19:22:00,asleep,19:22:00,12/12/2023,1.0
17141,2023-12-12 19:23:00,asleep,19:23:00,12/12/2023,1.0
17142,2023-12-12 19:24:00,asleep,19:24:00,12/12/2023,1.0
17143,2023-12-12 19:25:00,restless,19:25:00,12/12/2023,1.0
17144,2023-12-12 19:26:00,restless,19:26:00,12/12/2023,1.0
17145,2023-12-12 19:27:00,restless,19:27:00,12/12/2023,1.0
17146,2023-12-12 19:28:00,asleep,19:28:00,12/12/2023,1.0
17147,2023-12-12 19:29:00,restless,19:29:00,12/12/2023,1.0
17148,2023-12-12 19:30:00,asleep,19:30:00,12/12/2023,1.0
17149,2023-12-12 19:31:00,asleep,19:31:00,12/12/2023,1.0
17150,2023-12-12 19:32:00,asleep,19:32:00,12/12/2023,1.0
17151,2023-12-12 19:33:00,0,19:33:00,12/12/2023,1.0
17152,2023-12-12 19:34:00,0,19:34:00,12/12/2023,1.0
17153,2023-12-12 19:35:00,0,19:35:00,12/12/2023,1.0
17154,2023-12-12 19:36:00,0,19:36:00,12/12/2023,1.0
17155,2023-12-12 19:37:00,0,19:37:00,12/12/2023,1.0
17156,2023-12-12 19:38:00,0,19:38:00,12/12/2023,1.0
17157,2023-12-12 19:39:00,0,19:39:00,12/12/2023,1.0
17158,2023-12-12 19:40:00,0,19:40:00,12/12/2023,1.0
17159,2023-12-12 19:41:00,0,19:41:00,12/12/2023,1.0
17160,2023-12-12 19:42:00,0,19:42:00,12/12/2023,1.0
17161,2023-12-12 19:43:00,0,19:43:00,12/12/2023,1.0
17162,2023-12-12 19:44:00,0,19:44:00,12/12/2023,1.0
17163,2023-12-12 19:45:00,0,19:45:00,12/12/2023,1.0
17164,2023-12-12 19:46:00,0,19:46:00,12/12/2023,1.0
17165,2023-12-12 19:47:00,0,19:47:00,12/12/2023,1.0
17166,2023-12-12 19:48:00,0,19:48:00,12/12/2023,1.0
17167,2023-12-12 19:49:00,0,19:49:00,12/12/2023,1.0
17168,2023-12-12 19:50:00,0,19:50:00,12/12/2023,1.0
17169,2023-12-12 19:51:00,0,19:51:00,12/12/2023,1.0
17170,2023-12-12 19:52:00,0,19:52:00,12/12/2023,1.0
17171,2023-12-12 19:53:00,0,19:53:00,12/12/2023,1.0
17172,2023-12-12 19:54:00,0,19:54:00,12/12/2023,1.0
17173,2023-12-12 19:55:00,0,19:55:00,12/12/2023,1.0
17174,2023-12-12 19:56:00,0,19:56:00,12/12/2023,1.0
17175,2023-12-12 19:57:00,0,19:57:00,12/12/2023,1.0
17176,2023-12-12 19:58:00,0,19:58:00,12/12/2023,1.0
17177,2023-12-12 19:59:00,0,19:59:00,12/12/2023,1.0
17178,2023-12-12 20:00:00,0,20:00:00,12/12/2023,1.0
17179,2023-12-12 20:01:00,0,20:01:00,12/12/2023,1.0
17180,2023-12-12 20:02:00,0,20:02:00,12/12/2023,1.0
17181,2023-12-12 20:03:00,0,20:03:00,12/12/2023,1.0
17182,2023-12-12 20:04:00,0,20:04:00,12/12/2023,1.0
17183,2023-12-12 20:05:00,0,20:05:00,12/12/2023,1.0
17184,2023-12-12 20:06:00,0,20:06:00,12/12/2023,1.0
17185,2023-12-12 20:07:00,0,20:07:00,12/12/2023,1.0
17186,2023-12-12 20:08:00,0,20:08:00,12/12/2023,1.0
17187,2023-12-12 20:09:00,0,20:09:00,12/12/2023,1.0
17188,2023-12-12 20:10:00,0,20:10:00,12/12/2023,1.0
17189,2023-12-12 20:11:00,0,20:11:00,12/12/2023,1.0
17190,2023-12-12 20:12:00,0,20:12:00,12/12/2023,1.0
17191,2023-12-12 20:13:00,0,20:13:00,12/12/2023,1.0
17192,2023-12-12 20:14:00,0,20:14:00,12/12/2023,1.0
17193,2023-12-12 20:15:00,0,20:15:00,12/12/2023,1.0
17194,2023-12-12 20:16:00,0,20:16:00,12/12/2023,1.0
17195,2023-12-12 20:17:00,0,20:17:00,12/12/2023,1.0
17196,2023-12-12 20:18:00,0,20:18:00,12/12/2023,1.0
17197,2023-12-12 20:19:00,0,20:19:00,12/12/2023,1.0
17198,2023-12-12 20:20:00,0,20:20:00,12/12/2023,1.0
17199,2023-12-12 20:21:00,0,20:21:00,12/12/2023,1.0
17200,2023-12-12 20:22:00,0,20:22:00,12/12/2023,1.0
17201,2023-12-12 20:23:00,0,20:23:00,12/12/2023,1.0
17202,2023-12-12 20:24:00,0,20:24:00,12/12/2023,1.0
17203,2023-12-12 20:25:00,0,20:25:00,12/12/2023,1.0
17204,2023-12-12 20:26:00,0,20:26:00,12/12/2023,1.0
17205,2023-12-12 20:27:00,0,20:27:00,12/12/2023,1.0
17206,2023-12-12 20:28:00,0,20:28:00,12/12/2023,1.0
17207,2023-12-12 20:29:00,0,20:29:00,12/12/2023,1.0
17208,2023-12-12 20:30:00,0,20:30:00,12/12/2023,1.0
17209,2023-12-12 20:31:00,0,20:31:00,12/12/2023,1.0
17210,2023-12-12 20:32:00,0,20:32:00,12/12/2023,1.0
17211,2023-12-12 20:33:00,0,20:33:00,12/12/2023,1.0
17212,2023-12-12 20:34:00,0,20:34:00,12/12/2023,1.0
17213,2023-12-12 20:35:00,0,20:35:00,12/12/2023,1.0
17214,2023-12-12 20:36:00,0,20:36:00,12/12/2023,1.0
17215,2023-12-12 20:37:00,0,20:37:00,12/12/2023,1.0
17216,2023-12-12 20:38:00,0,20:38:00,12/12/2023,1.0
17217,2023-12-12 20:39:00,0,20:39:00,12/12/2023,1.0
17218,2023-12-12 20:40:00,0,20:40:00,12/12/2023,1.0
17219,2023-12-12 20:41:00,0,20:41:00,12/12/2023,1.0
17220,2023-12-12 20:42:00,0,20:42:00,12/12/2023,1.0
17221,2023-12-12 20:43:00,0,20:43:00,12/12/2023,1.0
17222,2023-12-12 20:44:00,0,20:44:00,12/12/2023,1.0
17223,2023-12-12 20:45:00,0,20:45:00,12/12/2023,1.0
17224,2023-12-12 20:46:00,0,20:46:00,12/12/2023,1.0
17225,2023-12-12 20:47:00,0,20:47:00,12/12/2023,1.0
17226,2023-12-12 20:48:00,0,20:48:00,12/12/2023,1.0
17227,2023-12-12 20:49:00,0,20:49:00,12/12/2023,1.0
17228,2023-12-12 20:50:00,0,20:50:00,12/12/2023,1.0
17229,2023-12-12 20:51:00,0,20:51:00,12/12/2023,1.0
17230,2023-12-12 20:52:00,0,20:52:00,12/12/2023,1.0
17231,2023-12-12 20:53:00,0,20:53:00,12/12/2023,1.0
17232,2023-12-12 20:54:00,0,20:54:00,12/12/2023,1.0
17233,2023-12-12 20:55:00,0,20:55:00,12/12/2023,1.0
17234,2023-12-12 20:56:00,0,20:56:00,12/12/2023,1.0
17235,2023-12-12 20:57:00,0,20:57:00,12/12/2023,1.0
17236,2023-12-12 20:58:00,0,20:58:00,12/12/2023,1.0
17237,2023-12-12 20:59:00,0,20:59:00,12/12/2023,1.0
17238,2023-12-12 21:00:00,0,21:00:00,12/12/2023,1.0
17239,2023-12-12 21:01:00,0,21:01:00,12/12/2023,1.0
17240,2023-12-12 21:02:00,0,21:02:00,12/12/2023,1.0
17241,2023-12-12 21:03:00,0,21:03:00,12/12/2023,1.0
17242,2023-12-12 21:04:00,0,21:04:00,12/12/2023,1.0
17243,2023-12-12 21:05:00,0,21:05:00,12/12/2023,1.0
17244,2023-12-12 21:06:00,0,21:06:00,12/12/2023,1.0
17245,2023-12-12 21:07:00,0,21:07:00,12/12/2023,1.0
17246,2023-12-12 21:08:00,0,21:08:00,12/12/2023,1.0
17247,2023-12-12 21:09:00,0,21:09:00,12/12/2023,1.0
17248,2023-12-12 21:10:00,0,21:10:00,12/12/2023,1.0
17249,2023-12-12 21:11:00,0,21:11:00,12/12/2023,1.0
17250,2023-12-12 21:12:00,0,21:12:00,12/12/2023,1.0
17251,2023-12-12 21:13:00,0,21:13:00,12/12/2023,1.0
17252,2023-12-12 21:14:00,0,21:14:00,12/12/2023,1.0
17253,2023-12-12 21:15:00,0,21:15:00,12/12/2023,1.0
17254,2023-12-12 21:16:00,0,21:16:00,12/12/2023,1.0
17255,2023-12-12 21:17:00,0,21:17:00,12/12/2023,1.0
17256,2023-12-12 21:18:00,0,21:18:00,12/12/2023,1.0
17257,2023-12-12 21:19:00,0,21:19:00,12/12/2023,1.0
17258,2023-12-12 21:20:00,0,21:20:00,12/12/2023,1.0
17259,2023-12-12 21:21:00,0,21:21:00,12/12/2023,1.0
17260,2023-12-12 21:22:00,0,21:22:00,12/12/2023,1.0
17261,2023-12-12 21:23:00,0,21:23:00,12/12/2023,1.0
17262,2023-12-12 21:24:00,0,21:24:00,12/12/2023,1.0
17263,2023-12-12 21:25:00,0,21:25:00,12/12/2023,1.0
17264,2023-12-12 21:26:00,0,21:26:00,12/12/2023,1.0
17265,2023-12-12 21:27:00,0,21:27:00,12/12/2023,1.0
17266,2023-12-12 21:28:00,0,21:28:00,12/12/2023,1.0
17267,2023-12-12 21:29:00,0,21:29:00,12/12/2023,1.0
17268,2023-12-12 21:30:00,0,21:30:00,12/12/2023,1.0
17269,2023-12-12 21:31:00,0,21:31:00,12/12/2023,1.0
17270,2023-12-12 21:32:00,0,21:32:00,12/12/2023,1.0
17271,2023-12-12 21:33:00,0,21:33:00,12/12/2023,1.0
17272,2023-12-12 21:34:00,0,21:34:00,12/12/2023,1.0
17273,2023-12-12 21:35:00,0,21:35:00,12/12/2023,1.0
17274,2023-12-12 21:36:00,0,21:36:00,12/12/2023,1.0
17275,2023-12-12 21:37:00,0,21:37:00,12/12/2023,1.0
17276,2023-12-12 21:38:00,0,21:38:00,12/12/2023,1.0
17277,2023-12-12 21:39:00,0,21:39:00,12/12/2023,1.0
17278,2023-12-12 21:40:00,0,21:40:00,12/12/2023,1.0
17279,2023-12-12 21:41:00,0,21:41:00,12/12/2023,1.0
17280,2023-12-12 21:42:00,0,21:42:00,12/12/2023,1.0
17281,2023-12-12 21:43:00,0,21:43:00,12/12/2023,1.0
17282,2023-12-12 21:44:00,0,21:44:00,12/12/2023,1.0
17283,2023-12-12 21:45:00,0,21:45:00,12/12/2023,1.0
17284,2023-12-12 21:46:00,0,21:46:00,12/12/2023,1.0
17285,2023-12-12 21:47:00,0,21:47:00,12/12/2023,1.0
17286,2023-12-12 21:48:00,0,21:48:00,12/12/2023,1.0
17287,2023-12-12 21:49:00,0,21:49:00,12/12/2023,1.0
17288,2023-12-12 21:50:00,0,21:50:00,12/12/2023,1.0
17289,2023-12-12 21:51:00,0,21:51:00,12/12/2023,1.0
17290,2023-12-12 21:52:00,0,21:52:00,12/12/2023,1.0
17291,2023-12-12 21:53:00,0,21:53:00,12/12/2023,1.0
17292,2023-12-12 21:54:00,0,21:54:00,12/12/2023,1.0
17293,2023-12-12 21:55:00,0,21:55:00,12/12/2023,1.0
17294,2023-12-12 21:56:00,0,21:56:00,12/12/2023,1.0
17295,2023-12-12 21:57:00,0,21:57:00,12/12/2023,1.0
17296,2023-12-12 21:58:00,0,21:58:00,12/12/2023,1.0
17297,2023-12-12 21:59:00,0,21:59:00,12/12/2023,1.0
17298,2023-12-12 22:00:00,0,22:00:00,12/12/2023,1.0
17299,2023-12-12 22:01:00,0,22:01:00,12/12/2023,1.0
17300,2023-12-12 22:02:00,0,22:02:00,12/12/2023,1.0
17301,2023-12-12 22:03:00,0,22:03:00,12/12/2023,1.0
17302,2023-12-12 22:04:00,0,22:04:00,12/12/2023,1.0
17303,2023-12-12 22:05:00,0,22:05:00,12/12/2023,1.0
17304,2023-12-12 22:06:00,0,22:06:00,12/12/2023,1.0
17305,2023-12-12 22:07:00,0,22:07:00,12/12/2023,1.0
17306,2023-12-12 22:08:00,0,22:08:00,12/12/2023,1.0
17307,2023-12-12 22:09:00,0,22:09:00,12/12/2023,1.0
17308,2023-12-12 22:10:00,0,22:10:00,12/12/2023,1.0
17309,2023-12-12 22:11:00,0,22:11:00,12/12/2023,1.0
17310,2023-12-12 22:12:00,0,22:12:00,12/12/2023,1.0
17311,2023-12-12 22:13:00,0,22:13:00,12/12/2023,1.0
17312,2023-12-12 22:14:00,0,22:14:00,12/12/2023,1.0
17313,2023-12-12 22:15:00,0,22:15:00,12/12/2023,1.0
17314,2023-12-12 22:16:00,0,22:16:00,12/12/2023,1.0
17315,2023-12-12 22:17:00,0,22:17:00,12/12/2023,1.0
17316,2023-12-12 22:18:00,0,22:18:00,12/12/2023,1.0
17317,2023-12-12 22:19:00,0,22:19:00,12/12/2023,1.0
17318,2023-12-12 22:20:00,0,22:20:00,12/12/2023,1.0
17319,2023-12-12 22:21:00,0,22:21:00,12/12/2023,1.0
17320,2023-12-12 22:22:00,0,22:22:00,12/12/2023,1.0
17321,2023-12-12 22:23:00,0,22:23:00,12/12/2023,1.0
17322,2023-12-12 22:24:00,0,22:24:00,12/12/2023,1.0
17323,2023-12-12 22:25:00,0,22:25:00,12/12/2023,1.0
17324,2023-12-12 22:26:00,0,22:26:00,12/12/2023,1.0
17325,2023-12-12 22:27:00,0,22:27:00,12/12/2023,1.0
